Time,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
350,99.3217239379883,99.180061340332,99.0909729003906,99.3949584960938,99.2522964477539,33.1751289367676,21.3042507171631,24.9378280639648
355,99.3937530517578,99.2725601196289,99.1626052856445,99.4828414916992,99.3143005371094,32.5420761108398,21.3877220153809,24.9470596313477
360,99.4613723754883,99.3500137329102,99.2396545410156,99.563102722168,99.3907470703125,31.9758396148682,21.4388885498047,24.9532794952393
365,99.5396270751953,99.4114151000977,99.3191146850586,99.6224975585938,99.4531478881836,31.6160736083984,21.5133285522461,24.9755516052246
370,99.6084518432617,99.5039138793945,99.3875350952148,99.7093811035156,99.542236328125,31.272159576416,21.5955963134766,24.9918041229248
375,99.6975402832031,99.5751419067383,99.4579620361328,99.7735900878906,99.6160736083984,31.1423397064209,21.6746520996094,24.9964179992676
380,99.7707748413086,99.6612243652344,99.5299987792969,99.8530426025391,99.6941299438477,31.0199413299561,21.7031440734863,25.022102355957
385,99.8564529418945,99.7226257324219,99.620491027832,99.9309005737305,99.7609481811523,30.9001541137695,21.7539081573486,25.0317325592041
390,99.9284896850586,99.8115081787109,99.6995468139648,100.01798248291,99.8448181152344,30.8491878509521,21.7711658477783,25.046781539917
395,100.009552001953,99.8833465576172,99.7806091308594,100.114692687988,99.924674987793,30.7189674377441,21.8219299316406,25.0590209960938
400,100.080986022949,99.9599914550781,99.8562545776367,100.164253234863,100.022392272949,30.8299255371094,21.8827266693115,25.0528011322021
405,100.168266296387,100.048881530762,99.9296951293945,100.248527526855,100.085998535156,31.1479568481445,21.897575378418,25.0656433105469
410,100.226455688477,100.11669921875,99.9993209838867,100.32958984375,100.181312561035,31.2805862426758,21.896369934082,25.0670471191406
415,100.312934875488,100.19896697998,100.088806152344,100.413063049316,100.233276367188,31.4228477478027,21.9344940185547,25.0748729705811
420,100.393394470215,100.284240722656,100.154418945313,100.491310119629,100.319152832031,31.4128150939941,21.9407138824463,25.0917282104492
425,100.471244812012,100.357879638672,100.239097595215,100.566558837891,100.39038848877,31.3317527770996,21.953556060791,25.0917282104492
430,100.555519104004,100.429710388184,100.327178955078,100.652236938477,100.47184753418,31.5717315673828,21.9832515716553,25.0899219512939
435,100.632568359375,100.505157470703,100.385368347168,100.708213806152,100.546691894531,31.4479293823242,21.9772319793701,25.0941352844238
440,100.699989318848,100.563751220703,100.476669311523,100.786071777344,100.620330810547,31.1688251495361,21.9882678985596,25.1009578704834
445,100.764602661133,100.655448913574,100.536262512207,100.859710693359,100.695571899414,30.8778820037842,22.003719329834,25.1194171905518
450,100.831016540527,100.715240478516,100.595252990723,100.937957763672,100.755767822266,30.6152305603027,22.0294017791748,25.1021614074707
455,100.908668518066,100.776641845703,100.668891906738,100.993537902832,100.83683013916,30.3497695922852,22.0538806915283,25.1125946044922
460,100.974884033203,100.845664978027,100.727882385254,101.071395874023,100.891609191895,30.0923347473145,22.0574932098389,25.1248340606689
465,101.033065795898,100.914085388184,100.800712585449,101.129783630371,100.96826171875,29.8148365020752,22.0821723937988,25.1398830413818
470,101.095268249512,100.974479675293,100.866325378418,101.196998596191,101.024642944336,30.2969989776611,22.0801658630371,25.1541290283203
475,101.164093017578,101.031059265137,100.923515319824,101.260406494141,101.09627532959,30.8867111206055,22.0948143005371,25.1517219543457
480,101.225891113281,101.117744445801,101.004173278809,101.324615478516,101.179748535156,31.1571865081787,22.1225032806396,25.1609516143799
485,101.314979553223,101.179946899414,101.067581176758,101.406883239746,101.237129211426,30.9621543884277,22.1473846435547,25.1613540649414
490,101.386611938477,101.249572753906,101.141220092773,101.459655761719,101.318794250488,30.6302795410156,22.1481876373291,25.1537284851074
495,101.443603515625,101.314979553223,101.208839416504,101.530883789063,101.375984191895,30.3200740814209,22.1544075012207,25.1583442687988
500,101.507804870605,101.368957519531,101.278060913086,101.609939575195,101.44962310791,30.0993576049805,22.1835021972656,25.1587448120117
505,101.568809509277,101.442398071289,101.343475341797,101.672943115234,101.512825012207,29.8716201782227,22.2093849182129,25.17138671875
510,101.641036987305,101.507804870605,101.400459289551,101.74698638916,101.566398620605,29.7157154083252,22.2535285949707,25.1641616821289
515,101.697624206543,101.564994812012,101.466270446777,101.806175231934,101.628196716309,30.1188220977783,22.2641620635986,25.1679744720459
520,101.761032104492,101.626396179199,101.528076171875,101.852127075195,101.696823120117,31.1433429718018,22.2926559448242,25.1663703918457
525,101.830657958984,101.688591003418,101.595893859863,101.927368164063,101.756614685059,32.1307411193848,22.3257617950439,25.1697807312012
530,101.890647888184,101.765243530273,101.653282165527,101.993782043457,101.808181762695,32.5147857666016,22.3907737731934,25.1613540649414
535,101.94783782959,101.805572509766,101.707252502441,102.05818939209,101.880012512207,32.4365348815918,22.4050197601318,25.1457023620605
540,102.009834289551,101.884628295898,101.768249511719,102.107353210449,101.931579589844,32.6590538024902,22.3983974456787,25.1457023620605
545,102.072235107422,101.929176330566,101.829246520996,102.164337158203,101.992179870605,33.2919044494629,22.4138488769531,25.1404857635498
550,102.14306640625,102.001609802246,101.879615783691,102.236167907715,102.04695892334,33.2688331604004,22.4156532287598,25.1232299804688
555,102.195037841797,102.052772521973,101.953651428223,102.286933898926,102.12882232666,32.8757591247559,22.4210720062256,25.1270427703857
560,102.277305603027,102.11939239502,102.024284362793,102.351142883301,102.195838928223,32.3608894348145,22.4150524139404,25.1045684814453
565,102.317031860352,102.172966003418,102.098121643066,102.426986694336,102.267066955566,31.8684921264648,22.4160556793213,25.0905227661133
570,102.385650634766,102.253021240234,102.165939331055,102.480560302734,102.333282470703,31.4587650299072,22.4192657470703,25.0895195007324
575,102.453872680664,102.311210632324,102.234161376953,102.564834594727,102.40251159668,31.0289707183838,22.4373245239258,25.1013584136963
580,102.519889831543,102.382446289063,102.297569274902,102.619209289551,102.473937988281,30.6836528778076,22.4553833007813,25.1152038574219
585,102.57145690918,102.439224243164,102.349334716797,102.685424804688,102.532531738281,30.3375301361084,22.4768524169922,25.1063747406006
590,102.631446838379,102.489189147949,102.418357849121,102.721343994141,102.588111877441,30.1392879486084,22.4868850708008,25.1029644012451
595,102.69164276123,102.550186157227,102.484977722168,102.797988891602,102.65592956543,30.1140060424805,22.4941082000732,25.1055717468262
600,102.757057189941,102.601150512695,102.562026977539,102.855979919434,102.716522216797,30.0606327056885,22.5296230316162,25.1029644012451
605,102.802803039551,102.686828613281,102.611785888672,102.931625366211,102.770500183105,29.933219909668,22.5583171844482,25.1029644012451
610,102.882667541504,102.729164123535,102.673583984375,102.991416931152,102.831901550293,29.7913608551025,22.5625305175781,25.1146011352539
615,102.943664550781,102.787353515625,102.716926574707,103.05281829834,102.893699645996,29.723539352417,22.5575141906738,25.1156044006348
620,102.986602783203,102.85196685791,102.788558959961,103.10799407959,102.943458557129,29.6954498291016,22.5695533752441,25.1326599121094

